Title,Image URL,Price,Lease Rental,Down Payment,Vehicle Link
Land For Sale In Weerawila,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/39ed15e611a1f3f2cee107acc7fdb985-366741.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-weerawila/1296225
Land For Sale In Mattegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/95721d1c56512136a0fdf8b4c79f18d7-770725.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mattegoda/1300591
Land For Sale In Nuwara Eliya,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"6,800,000",N/A,https://patpat.lk/property/land/land-for-sale-in-nuwara-eliya/1273058
Land For Sale In Kamburugamuwa,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kamburugamuwa/1287729
Land With House For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e1ca48b0b11d5d1eb3ed26752f318e20-410317.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-kadawatha/1287418
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f025311d7a942acd04378e21f8118c1f-424423.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1300586
Land For Sale In Gonapola Junction,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/41acff322b13101708d28337e6086077-757019.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-gonapola-junction/1300583
Land For Sale In Pannipitiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a8a59349f9923043e8b03441bc13de5c-535583.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pannipitiya/1300256
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a4d52d4630bed9f878bedba22b3d728b-517852.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1300486
Land For Sale In Kiriwattuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e483abff9785dc4dda62278b06c44274-426981.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiriwattuduwa/1300480
Land For Sale In Moragahahena,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f5ebc3fcfefb6ddbb5f07aa83092bfaa-134079.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-moragahahena/1300477
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7d1dfc4e6598dd61fb5c47b01757ff7f-575598.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1300474
Land For Sale In Beliatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/27f283ec26b2e13611cd0cce22a654fb-525019.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-beliatta/1300465
Land For Sale In Negombo,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6e6a5f6a669dc5e3cdacb206d578fd5f-540866.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-negombo/1300338
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fa8388e91cad15bfcf0a9341e16776f5-107370.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300324
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/414724eceb160b25209fda784df88fe1-148718.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1300321
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b8cdddb7071f3db599751653982b3f0d-156079.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1300315
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cc87d2237d91075e26868af356c130fc-815466.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1300307
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c1473688552717fe253f03dbc7a7f145-693915.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300294
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/72a155684bc19adb7dd77e5c17e50ff1-847852.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1300299
Land For Sale In Dankotuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2fa3ba1e5d25c1cd1582135df642716b-675269.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dankotuwa/1300269
Land For Sale In Beruwala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a38979429250ff24f8ff221a9f4e7da4-269502.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-beruwala/1300261
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0b45b2cc1822ab74022578785b86c0bf-369027.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1300411
Land For Sale In Kosgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d2224ba2bf7477686f8d422ef433307d-633954.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kosgama/1300407
Land For Sale In Nugegoda,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"90,000,000",N/A,https://patpat.lk/property/land/land-for-sale-in-nugegoda/1268731
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,675,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1290487
Land For Sale In Nattandiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1a2abb269b2375e51f30057822c11fa6-539503.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nattandiya/1300227
Land For Sale In Marawila,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6a12ced07d28b18dbff53d3b7e79ca50-863994.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-marawila/1300193
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3db082a6e20417aa1784617a0e132dec-718616.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1300128
Land For Sale In Yatadolawatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2546b17df8ee0fcb1c99765a803016e9-711954.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yatadolawatta/1300138
Land For Sale In Matugama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/07e0e8d71071d279f3a026047789337a-963643.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matugama/1300135
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/307769e018a41b11d4d9a9f9ef1ffb9d-810067.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1300171
Land For Sale In Beruwala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f5755107c0a7b99b68a7e9cf9a39d78b-562329.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-beruwala/1300182
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/22cc786118e58bfdfcb5bd35a821f557-997884.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1300157
Land For Sale In Kiriwattuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2a58be22cd71931d2c54410676c0bf3e-773640.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiriwattuduwa/1300362
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/400aca5614b9564515e029908711876e-920419.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1300355
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f7ea88c701faa63155c9672e428ac501-265466.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1300339
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fca3a9054088475f5b7bc5be5dd9303b-647277.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300123
Land With House For Sale In Kottawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ffe30fa6e1776127d64735be19603f4f-795553.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-kottawa/1300121
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2ad2d17bac2161a6301b23021f043712-759868.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300088
Land For Sale In Kaleliya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/85c7d34e213dbcbc969c98440eec0d10-242110.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kaleliya/1300243
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8c3ef6a39036ce024ffc1853c0303510-543571.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300114
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bed91bca28bc688b9937efe2fb74902d-548062.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300085
Land For Sale In Ella,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/96444f0cac44a921d5a78c045b673cda-299119.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ella/1300249
Land For Sale In Battaramulla,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/afeb72c83c03306ecc98b7d5510a9781-502306.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-battaramulla/1300255
Land For Sale In Gampaha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3b211cb9504567930f13fc5834418cce-899308.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-gampaha/1300264
Land For Sale In Gampaha,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"20,700,000",N/A,https://patpat.lk/property/land/land-for-sale-in-gampaha/1257499
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,675,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1290487
Land For Sale In Minuwangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/42b47c3940734430bcc34ef66e0cdbc7-118089.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-minuwangoda/1300278
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bde21545a5ba221a2f43218129672aea-498575.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300287
Land For Sale In Mirigama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/eaf8e2bf277bc1a0247f98edbe0c78b0-877610.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mirigama/1300306
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9dfd0fa9f3ee3099ad9daef6fe923e8f-393812.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1300105
Land For Sale In Urapola,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7e5a135cdb8f160cf2f034f8ce6f9937-566236.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-urapola/1300079
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9562c2a01793287cd07d8c108f2b172f-987151.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1300077
Land For Sale In Matugama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5613aea04b5216735ebffbbe495793ae-250857.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matugama/1300073
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/95fc3a672621958fadf8130d0a4de0d1-189060.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1300072
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1a710e59d922bb2aa86bdf67d0cd1dc6-856866.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1300064
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/dee698d878cc28fa4c1f3ef525109c8d-874934.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300063
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ea685a0af80d3a3b4569a21c34007d34-217772.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1300285
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5498cb60cb60771d658f90d2ecd12490-600036.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300129
Land For Sale In Kandy,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0699aa0492aca67e14a4546c67ddd699-328243.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kandy/1300203
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/73586cad8971d312588ff22277eb6291-949574.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1262919
Land For Sale In Thihariya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/72c2e429cdcc37e48b43362ce386eeaa-507260.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-thihariya/1300127
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0ccd56c6d892c003bc40bfa0a6dcbc98-701039.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1300103
Land For Sale In Minuwangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/269c341f6d2ce129188bc6be76a26f6d-815246.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-minuwangoda/1300096
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fc6f834266631b6efa911ee1493b7c51-477189.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300018
Land For Sale In Nawalapitiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f958c448c751ee5b20f4702fc4f3dca2-957847.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nawalapitiya/1300011
Land With House For Sale In Yakkala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/99578b2caa375a74ce39838f74c3aba4-288970.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-yakkala/1300000
Land For Sale In Nuwara Eliya,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"6,800,000",N/A,https://patpat.lk/property/land/land-for-sale-in-nuwara-eliya/1273058
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"13,500,000",N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1305149
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8e5e5cdffc86dfdb7216425c5cf3fdbc-404111.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1299994
Land For Sale In Veyangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d7a12bbbc11a55d4a9c2c842aa27ca2e-650983.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-veyangoda/1300204
Land For Sale In Yakkala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cea7f469e43023d45d80fa6828839231-257825.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yakkala/1300198
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e8dd6c37b1c5856b65766d60f78662b9-572773.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300176
Land For Sale In Veyangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b47c32c03669d877de4817584d7ddaf0-907637.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-veyangoda/1300165
Land For Sale In Ella,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/33d6f8c3e1eccd43a45974642e75efd3-865788.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ella/1300159
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9b4346e9a6fcf20af5a0bdb2ab298ff8-778932.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1300055
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/64c7701e8c55af972ec85f4c86a140b6-852817.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1300049
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/04dac21ae4e779ecc4ab2ee95f65227f-460431.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1300151
Land For Sale In Yakkala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bf75d3e129b8c3c1e2ee5da643510446-276925.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yakkala/1300142
Land With House For Sale In Nawala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c9ad3c3e446611ff0d3497b7cea46de4-619811.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-nawala/1294968
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1c7ea0605758baf01a1fb49e266e4b96-501842.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1299948
Land For Sale In Athurugiriya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a35196293330d9e82df64df5921dd03b-720138.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-athurugiriya/1300013
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/da2f8a979f0f47bb5466278515034d59-178633.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300015
Land For Sale In Kaduwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/59a4ebdea946c954bb395d2945f6d3b6-109533.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kaduwela/1300020
Land With House For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1c7f604764daf5dacb54fab48c4d6d20-126124.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-kahathuduwa/1300028
Land For Sale In Kiriwattuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ccbb9050c97060a09285f2cb5cffd612-395929.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiriwattuduwa/1297064
Land For Sale In Angoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a52120e0321d317d4e20f47509c98082-480314.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-angoda/1295141
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a5e872ca351b113be292a0132ae89331-975549.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1300031
Land For Sale In Watareka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/87bb0c7b143104f9f6ea43bf00bef960-669830.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-watareka/1300036
Land With House For Sale In Weligama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"46,500,000",N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-weligama/1290714
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"13,500,000",N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1305149
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0e9814a2b2ba83d2176d913f33a1c7f9-388076.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1300039
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/10b55ba25aa898bdeade4f72e33984bc-733903.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1300042
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f850af537ed4db63acbd440036213733-613507.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1300045
Land For Sale In Kesbewa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2098ac80ff99bf9987b06b8440692a84-592380.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kesbewa/1298879
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e2ca544df5405be8041d52ba0b714e46-955971.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1299141
Land For Sale In Yakkala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8ff39e5696bc4724eafdffb5c5acb5f0-890071.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yakkala/1299170
Land For Sale In Dehiwala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/391f2b6882bb74f94575cbb4a2cfba32-853075.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dehiwala/1299717
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e24a852beeba872182023f6240d831e3-836588.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1299723
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ccc80eb40f8e2b6dfa24bca2921e1bae-299109.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1300030
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f45d6afaf6e3d5563c9b5568a9a2056f-227733.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1299730
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/41b7072f9c0840d57114b0fc2e79710b-758478.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1299840
Land For Sale In Kochchikade,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/91a3da608016fbbb1adeee727c95a954-348678.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kochchikade/1299007
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e1fd907356177ecfbbcc2584b4443157-417246.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1299006
Land For Sale In Chilaw,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/01123c3ad70993153b6ebeb813dab5f2-238003.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-chilaw/1300002
Land For Sale In Veyangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/609045ba7ac9d28c1144a0d9ab985ca7-548802.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-veyangoda/1299920
Land For Sale In Hantane,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fc173ef8e4e03534d310653c96132c18-733489.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-hantane/1299768
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/445f1228c34b36ce55911a9a3b595db3-165891.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1299841
Land For Sale In Yatadolawatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/34dbcd7422cf8a63e2c1921a15b7b822-404359.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yatadolawatta/1299845
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/27a1ef0691a31385ade7502fe3ac8c44-265083.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1299848
Land With House For Sale In Matale,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/928d776bb052999482f48bab438c5220-501888.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-matale/1299854
Land With House For Sale In Battaramulla,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"43,000,000",N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-battaramulla/1265537
Land For Sale In Kamburugamuwa,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kamburugamuwa/1287729
Land For Sale In Beliatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/78b2b08fd264988498a84a1d6e7841d0-523161.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-beliatta/1299906
Land For Sale In Habaraduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/aa542882826cd5b2eac9190060ae94ad-656583.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-habaraduwa/1299715
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fb40b51cbf6e8ff8c8fae317d44f2470-310550.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1299863
Land For Sale In Biyagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2c3919141968088ab34b0e795362cc41-134962.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-biyagama/1299866
Land For Sale In Avissawella,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f2f8b3e19551825ce09504d3e8b16ce3-804238.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-avissawella/1299865
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/419c71cd795c207840bf647373fdd6c7-620891.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1299870
Land For Sale In Hanwella,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b4ea2c1425bf3dfc87368e7f441000b4-926610.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-hanwella/1299874
